,ts,td,pkt,byt,srcip,dstip,srcport,dstport,proto,type
12950,1554268469182848.0,14.590035438537598,0.966921329498291,59.294063568115234,3215393103,4009688825,53697,15465,UDP,blacklist
12951,1554268476883328.0,0.0,2.0063679218292236,644.5516357421875,3215393175,3215393213,43838,53,UDP,blacklist
12952,1554268477612416.0,79.52042388916016,1.0014877319335938,63.891929626464844,3215393103,3215393278,54598,15442,UDP,blacklist
12953,1554268484419968.0,20.54578971862793,1.0071637630462646,62.68640899658203,3215393103,3215393278,42171,15391,UDP,blacklist
12954,1554268486214016.0,39.01544189453125,0.9838277101516724,61.940208435058594,3215393103,3215393278,56401,15389,UDP,blacklist
12955,1554268486992256.0,46.255943298339844,1.084700107574463,74.30022430419922,3215393103,3215393278,47654,1683,UDP,blacklist
12956,1554268490842496.0,93.32200622558594,0.9984647035598755,62.869483947753906,3215393103,3215393278,34449,15426,UDP,blacklist
12957,1554268496740736.0,45.47884750366211,0.9970803260803223,63.43116760253906,3215393103,3215393278,50285,15410,UDP,blacklist
12958,1554268496789888.0,51.942447662353516,0.9827010631561279,61.71829605102539,3215393103,3215393278,57952,15471,UDP,blacklist
12959,1554268500066688.0,54.13206481933594,0.9749606847763062,61.01377487182617,3215393103,4009688825,59835,15407,UDP,blacklist
12960,1554268504162688.0,97.57157897949219,2.7853260040283203,271.760986328125,3215393030,3204448510,5140,5225,UDP,blacklist
12961,1554268505260416.0,60.24291229248047,0.9945365190505981,63.74345397949219,3215393103,3215393278,46438,15426,UDP,blacklist
12962,1554268508021120.0,0.0,0.9771714210510254,167.1290740966797,3215393103,4009688825,52093,15385,UDP,blacklist
12963,1554268511109504.0,0.0,0.9743715524673462,62.07634353637695,3215393103,3215393278,37799,15485,UDP,blacklist
12964,1554268514918784.0,16.099140167236328,1.0088376998901367,65.07624053955078,3215393103,3215393278,47486,15401,UDP,blacklist
12965,1554268515041664.0,4.321054458618164,1.9191524982452393,295.4538879394531,3215393175,3215393213,35227,53,UDP,blacklist
12966,1554268515991936.0,0.0,3.32169771194458,510.4065856933594,3215393103,3221159673,32780,5194,UDP,blacklist
12967,1554268517089664.0,0.0,2.003398895263672,674.6087036132812,3215393175,3215393213,56408,53,UDP,blacklist
12968,1554268519088512.0,68.6988525390625,1.9958202838897705,317.3065185546875,3215393175,3215393213,35571,53,UDP,blacklist
12969,1554268520784256.0,18.01986312866211,1.0021307468414307,62.021385192871094,3215393103,4009688825,53837,15444,UDP,blacklist
12970,1554268523766144.0,0.0,0.9943684339523315,62.103355407714844,3215393103,3215393278,35633,15484,UDP,blacklist
12971,1554268526035328.0,98.85687255859375,0.971665620803833,62.711978912353516,3215393103,4009688825,54609,15383,UDP,blacklist
12972,1554268527346048.0,57.10300827026367,1.3612606525421143,390.1137390136719,3215393156,3992977658,5239,5129,UDP,blacklist
12973,1554268527378816.0,0.0,2.0414657592773438,360.4045715332031,3215393175,2191983037,43241,53,UDP,blacklist
12974,1554268529238400.0,21.017681121826172,1.0765044689178467,407.639404296875,3215393103,4009688825,5234,5194,UDP,blacklist
12975,1554268531286400.0,0.0,0.9686441421508789,60.60116958618164,3215393103,4009688825,48405,15414,UDP,blacklist
12976,1554268531376512.0,24.86246681213379,1.9855375289916992,217.37875366210938,3215393175,3215393213,59725,53,UDP,blacklist
12977,1554268531376512.0,51.885414123535156,1.9326176643371582,294.534912109375,3215393175,3215393213,54987,53,UDP,blacklist
12978,1554268531409280.0,15.175750732421875,1.96995210647583,223.57427978515625,3215393175,3215393213,56321,53,UDP,blacklist
12979,1554268532670848.0,0.0,1.8714280128479004,271.0023193359375,3215393175,3215393213,51207,123,UDP,blacklist
12980,1554268532695424.0,36.91326141357422,2.0097827911376953,269.7666320800781,3215393213,3623493821,33675,53,UDP,blacklist
12981,1554268539019648.0,100.51631164550781,3.728207588195801,1335.2720947265625,3215393156,3741319420,39756,15364,UDP,blacklist
12982,1554268545941888.0,80.77833557128906,2.0250861644744873,332.4189147949219,3215393175,3215393213,5165,53,UDP,blacklist
12983,1554268547645824.0,150.94944763183594,1.0956134796142578,69.7299575805664,3215393127,3215393278,37423,1698,UDP,blacklist
12984,1554268547711360.0,78.08658599853516,2.089524030685425,376.9552307128906,3215393175,1539070406,46691,53,UDP,blacklist
12985,1554268560163200.0,88.56017303466797,2.013728380203247,319.00457763671875,3215393175,3215393213,54635,53,UDP,blacklist
12986,1554268574474624.0,15.190555572509766,1.987011432647705,641.2531127929688,3215393175,3215393213,39789,53,UDP,blacklist
12987,1554268574531968.0,46.35252380371094,1.973886489868164,630.1365356445312,3215393175,3215393213,46733,53,UDP,blacklist
12988,1554268589367680.0,23.451107025146484,1.9716260433197021,307.4742736816406,3215393175,3215393213,58397,53,UDP,blacklist
12989,1554268604400000.0,61.96945571899414,1.9560797214508057,305.8682556152344,3215393175,3215393213,38805,53,UDP,blacklist
12990,1554268604432768.0,85.24091339111328,1.9894261360168457,637.5770263671875,3215393175,3215393213,43894,53,UDP,blacklist
12991,1554268615541120.0,79.59213256835938,1.9800333976745605,303.79437255859375,3215393175,3215393213,51876,53,UDP,blacklist
12992,1554268630655360.0,80.58394622802734,1.9648542404174805,305.6190185546875,3215393175,3215393213,59141,53,UDP,blacklist
12993,1554268652454272.0,83.90936279296875,1.9990673065185547,630.5480346679688,3215393175,3215393213,33723,53,UDP,blacklist
12994,1554268653232512.0,102.89195251464844,1.9922003746032715,312.81768798828125,3215393175,3215393213,52336,53,UDP,blacklist
12995,1554268667527552.0,109.75139617919922,1.956864595413208,301.6548767089844,3215393175,3215393213,63399,53,UDP,blacklist
12996,1554268676751744.0,76.66763305664062,1.0466763973236084,56.83169937133789,3215393175,3215393278,60436,3354,UDP,blacklist
12997,1554268679618944.0,89.38835144042969,2.5708627700805664,515.2201538085938,3215393127,3741319418,5144,5225,UDP,blacklist
12998,1554268690866560.0,52.21784973144531,1.9538278579711914,610.1018676757812,3215393175,3215393213,38232,53,UDP,blacklist
12999,1554268690874752.0,99.33619689941406,1.9411118030548096,292.91552734375,3215393175,3215393213,56428,123,UDP,blacklist
13000,1554268698919296.0,76.2649154663086,1.9896888732910156,309.07598876953125,3215393175,3215393213,46466,53,UDP,blacklist
13001,1554268712059264.0,0.0,0.9335788488388062,102.21976470947266,3215393175,3215393213,32896,53,UDP,blacklist
13002,1554268712116608.0,54.452186584472656,1.932354211807251,912.740234375,3215393175,3209953725,48776,53,UDP,blacklist
13003,1554268718801280.0,78.55921936035156,1.9890704154968262,311.7886657714844,3215393175,3215393213,34788,53,UDP,blacklist
13004,1554268719473024.0,79.19889068603516,2.0192530155181885,368.33831787109375,3215393216,3215393278,137,137,UDP,blacklist
13005,1554268719473024.0,27.60991668701172,1.0847904682159424,89.73356628417969,3215393041,3215393278,38022,1715,UDP,blacklist
13006,1554268732531072.0,42.06327438354492,1.9263103008270264,631.5924072265625,3215393175,3215393213,51994,53,UDP,blacklist
13007,1554268732612992.0,82.6884765625,1.994079828262329,658.3923950195312,3215393175,3215393213,55687,53,UDP,blacklist
13008,1554268747325824.0,54.23994827270508,0.9738364219665527,103.56230163574219,3215393175,3215393213,59174,53,UDP,blacklist
13009,1554268747374976.0,57.0731086730957,1.922365665435791,296.4829406738281,3215393175,3215393213,47873,53,UDP,blacklist
13010,1554268762136960.0,64.81041717529297,1.988553524017334,317.2102966308594,3215393175,3215393213,52260,53,UDP,blacklist
13011,1554268777087360.0,85.36561584472656,1.9914112091064453,312.50750732421875,3215393175,3215393213,32865,53,UDP,blacklist
13012,1554268806726016.0,108.4832534790039,1.9782655239105225,653.835205078125,3215393175,3215393213,57885,53,UDP,blacklist
13013,1554268806742400.0,96.86705780029297,1.993046760559082,625.58935546875,3215393175,3215393213,38374,53,UDP,blacklist
13014,1554268809593216.0,87.09527587890625,1.9820024967193604,625.2649536132812,3215393175,3215393213,39880,53,UDP,blacklist
13015,1554268824420736.0,0.5806421637535095,0.870707631111145,350.37957763671875,3215393175,3215393213,5244,53,UDP,blacklist
13016,1554268824461696.0,30.55531883239746,1.9922080039978027,687.4551391601562,3215393175,3215393213,45104,53,UDP,blacklist
13017,1554268824469888.0,202.16348266601562,57.85512924194336,17189.224609375,3215393175,3208272997,33680,79,TCP,blacklist
13018,1554268831515008.0,6.774025917053223,2.002194404602051,265.5404357910156,3215393213,3220046269,41550,53,UDP,blacklist
13019,1554268831547776.0,76.72299194335938,2.01940655708313,598.8912963867188,3215393175,3215393213,18250,53,UDP,blacklist
13020,1554268840165760.0,85.2352523803711,0.9692015647888184,60.15869140625,3215393103,3215393278,63598,15386,UDP,blacklist
13021,1554268843581824.0,111.52982330322266,1.0004754066467285,64.08617401123047,3215393103,4009688825,45006,15405,UDP,blacklist
13022,1554268848218496.0,146.3500518798828,15.798723220825195,2279.068603515625,3215393175,1537671676,50439,41729,TCP,blacklist
13023,1554268855509376.0,4.911443710327148,2.0014443397521973,643.5408935546875,3215393175,3215393213,39591,53,UDP,blacklist
13024,1554268855583104.0,93.08767700195312,1.9839832782745361,318.72259521484375,3215393175,3215393213,35158,53,UDP,blacklist
13025,1554268855771520.0,0.0,1.948953628540039,633.035888671875,3215393175,3215393213,60569,53,UDP,blacklist
13026,1554268875833728.0,13.53822135925293,1.9625635147094727,309.3025817871094,3215393175,3215393213,37321,53,UDP,blacklist
13027,1554268886049152.0,31.774045944213867,2.024095058441162,322.6418151855469,3215393175,3215393213,33937,53,UDP,blacklist
13028,1554268895101312.0,122.3961410522461,0.9260551929473877,62.54238510131836,3215393103,3741319420,43304,15448,UDP,blacklist
13029,1554268905881984.0,58.85691452026367,1.9504179954528809,304.21612548828125,3215393175,3215393213,42079,53,UDP,blacklist
13030,1554268907037056.0,85.64324951171875,2.0246658325195312,643.3900756835938,3215393175,3215393213,37043,53,UDP,blacklist
13031,1554268913893760.0,163.5912322998047,0.6898434162139893,68.51266479492188,3215393175,875061789,47348,79,TCP,blacklist
13032,1554268920422784.0,3919.995849609375,2308.5263671875,14863279.0,3215393175,1964139109,33746,79,TCP,blacklist
13033,1554268933226880.0,0.0,1.9771456718444824,323.5042419433594,3215393175,3215393213,62563,53,UDP,blacklist
13034,1554268936757632.0,58.02909851074219,1.9522390365600586,184.04025268554688,3215393175,3215393213,51012,53,UDP,blacklist
13035,1554268950643072.0,0.0,1.9548845291137695,255.12457275390625,3215393218,3215393213,44816,123,UDP,blacklist
13036,1554268965552512.0,67.38329315185547,1.9787876605987549,669.6068115234375,3215393175,3215393213,61803,53,UDP,blacklist
13037,1554268965634432.0,119.77961730957031,1.9636249542236328,662.4966430664062,3215393175,3215393213,44528,53,UDP,blacklist
13038,1554268980633984.0,83.2117691040039,1.9847209453582764,307.4828186035156,3215393175,3215393213,49463,53,UDP,blacklist
13039,1554268985934208.0,76.24071502685547,1.9638586044311523,307.07073974609375,3215393175,3215393213,49321,53,UDP,blacklist
13040,1554268994339200.0,76.98712158203125,2.00411057472229,623.7343139648438,3215393175,3215393213,32949,53,UDP,blacklist
13041,1554269009322368.0,74.36439514160156,1.9742145538330078,225.69239807128906,3215393175,3215393213,55440,53,UDP,blacklist
13042,1554269009355136.0,90.01914978027344,1.9727506637573242,653.6544189453125,3215393175,3215393213,57894,53,UDP,blacklist
13043,1554269023658368.0,76.7901611328125,1.9792909622192383,647.6041259765625,3215393175,3215393213,52919,53,UDP,blacklist
13044,1554269023666560.0,80.66541290283203,1.9741930961608887,311.1615295410156,3215393175,3215393213,48476,53,UDP,blacklist
13045,1554269023691136.0,71.52218627929688,1.9738812446594238,663.6793823242188,3215393175,3215393213,56424,53,UDP,blacklist
13046,1554269038772608.0,63.071327209472656,1.9780938625335693,393.8993835449219,3215393175,3215393213,40567,53,UDP,blacklist
13047,1554269038821760.0,85.46099090576172,1.9950203895568848,656.7113647460938,3215393175,3215393213,58858,53,UDP,blacklist
13048,1554269042917760.0,94.20845794677734,2.0050365924835205,277.5762023925781,3215393213,3215393213,38563,53,UDP,blacklist
13049,1554269042950528.0,63.38520431518555,0.942004919052124,220.84405517578125,3215393175,3207289630,36245,53,UDP,blacklist
13050,1554269048807808.0,51.07548141479492,1.9846186637878418,320.2457275390625,3215393175,3215393213,58944,53,UDP,blacklist
13051,1554269062832512.0,75.58914184570312,1.9786744117736816,307.91204833984375,3215393175,3215393213,56049,53,UDP,blacklist
13052,1554269062848896.0,54.73422622680664,1.9967994689941406,820.5784301757812,3215393175,3215393213,56337,53,UDP,blacklist
13053,1554269078086016.0,70.41650390625,2.0082848072052,638.8401489257812,3215393175,3215393213,54823,53,UDP,blacklist
13054,1554269078135168.0,98.62858581542969,0.922900915145874,401.57763671875,3215393175,3215393213,56392,53,UDP,blacklist
13055,1554269093347712.0,104.89923858642578,1.9814918041229248,200.75997924804688,3215393175,3215393213,60712,53,UDP,blacklist
13056,1554269107175808.0,83.48589324951172,1.966590166091919,306.9917297363281,3215393175,3215393213,54648,53,UDP,blacklist
13057,1554269122331008.0,121.17630004882812,1.9957146644592285,654.4296875,3215393175,3215393213,53454,53,UDP,blacklist
13058,1554269122371968.0,68.19576263427734,2.0786550045013428,444.0414733886719,3215393175,1539070406,44252,53,UDP,blacklist
13059,1554269134930304.0,94.63439178466797,1.9011669158935547,594.53271484375,3215393175,3215393213,49390,123,UDP,blacklist
13060,1554269147513216.0,15.706768035888672,2.0614118576049805,390.2195129394531,3215393175,1539070406,49585,53,UDP,blacklist
13061,1554269158900096.0,87.78543853759766,1.9762318134307861,314.37945556640625,3215393175,3215393213,52051,53,UDP,blacklist
13062,1554269169959296.0,35.16514205932617,6.776378154754639,2761.444091796875,3215393218,3741319418,137,137,UDP,blacklist
13063,1554269178478976.0,0.0,1.9683773517608643,315.0511779785156,3215393175,3215393213,55785,53,UDP,blacklist
13064,1554269183721856.0,49.025489807128906,1.9549496173858643,301.78765869140625,3215393175,3215393213,48317,53,UDP,blacklist
13065,1554269198713216.0,60.54140853881836,1.9619507789611816,648.72216796875,3215393175,3215393213,49323,53,UDP,blacklist
13066,1554269198729600.0,0.0,1.988842248916626,309.5987854003906,3215393175,3215393213,53811,53,UDP,blacklist
13067,1554269214056832.0,87.62220764160156,1.9367303848266602,304.30682373046875,3215393175,3215393213,48426,53,UDP,blacklist
13068,1554269214114176.0,177.71607971191406,38.403038024902344,19281.623046875,3215393175,573071973,41382,442,TCP,blacklist
13069,1554269214933376.0,86.19021606445312,1.9810693264007568,316.183349609375,3215393175,3215393213,56341,53,UDP,blacklist
13070,1554269221478784.0,16.721435546875,0.9118220806121826,100.16464233398438,3215393175,3215393213,36134,53,UDP,blacklist
13071,1554269235995008.0,64.90422821044922,0.9315557479858398,102.03486633300781,3215393175,3215393213,47540,53,UDP,blacklist
13072,1554269236011392.0,97.04405975341797,1.9869482517242432,610.6207885742188,3215393175,3215393213,34489,53,UDP,blacklist
13073,1554269236052352.0,87.38163757324219,1.9633867740631104,306.4408874511719,3215393175,3215393213,54588,53,UDP,blacklist
13074,1554269236060544.0,65.8715591430664,1.985050916671753,309.19354248046875,3215393175,3215393213,41117,53,UDP,blacklist
13075,1554269236101504.0,60.421016693115234,2.054565191268921,440.6762390136719,3215393213,1539070346,56009,53,UDP,blacklist
13076,1554269236199808.0,118.61514282226562,0.36766207218170166,25.146211624145508,3215393103,3741319420,33908,15481,UDP,blacklist
13077,1554269236363648.0,0.10945869237184525,0.9749758243560791,1257.3565673828125,3215393213,2185190164,53878,53,UDP,blacklist
13078,1554269236363648.0,11.860516548156738,0.9298551082611084,184.38397216796875,3215393213,3204775966,6584,53,UDP,blacklist
13079,1554269236371840.0,0.0,0.944287896156311,1440.784423828125,3215393213,3478411392,12878,53,UDP,blacklist
13080,1554269236371840.0,0.0,1.0271885395050049,176.0792999267578,3215393218,3204944768,65067,53,UDP,blacklist
13081,1554269236420992.0,25.30810546875,1.0520977973937988,728.2576904296875,3215393213,134744072,53636,53,UDP,blacklist
13082,1554269237232000.0,156.97900390625,2.215038776397705,273.61517333984375,3215393218,683410632,58677,53,UDP,blacklist
13083,1554269237256576.0,64.93177795410156,0.9677363634109497,958.1536254882812,3215393213,1529851010,35197,53,UDP,blacklist
